Word,idf
SC4,12.32061742782609
CODEMATICS,13.167915288213294
HUNTERMASTER,11.963942483887358
PARADISELIFE,12.880233215761512
FLS,11.175485123523087
MOMMY,11.433314232825188
SOCCERSTARLEAGUESFOOTBALL,12.474768107653349
GRANNYTOMANDGRANDPAJERRY,11.558477375779194
FUNLAB,12.880233215761512
BUBBLEPOKE,12.880233215761512
BUILDING222,11.963942483887358
1326595664,13.573380396321458
TUBRO,13.573380396321458
NORDAVIND,14.266527576881403
MAGICCHAIN,14.266527576881403
SIM2021,12.32061742782609
CITYBUSSIMULATORANKARA,12.657089664447303
DORUGAMES,12.657089664447303
CASINODELUXEBYIGG,12.474768107653349
CARFIGHT,11.558477375779194
HELLOGAMES,11.558477375779194
KKIRUK,11.701578219419867
MYADORABLECATS,11.701578219419867
1539635147,11.868632304083032
FLYWINGS2017FLIGHTSIMULATOR,14.266527576881403
THETISGAMES,11.37615581898524
SKIPSCHOOL,12.32061742782609
ENRASOFT,14.266527576881403
914343148,13.167915288213294
1554599357,13.573380396321458
ДМИТРИЕВ,12.657089664447303
ABRADOODLE,13.167915288213294
SMARTAPPS,11.701578219419867
VIDEODOWNLOADERFORTIKTOK,11.781620927093403
PANTHER,11.433314232825188
FMCPE,12.474768107653349
FAIRYTEENSBEAUTYSALOON,12.657089664447303
WGHTR100130,14.266527576881403
MONEYMOVERS2,12.187086035201569
KOLESNIK,12.657089664447303
FEMINAP,12.657089664447303
1533452966,12.069302999545185
PLP,13.573380396321458
GALATICDROIDS,13.573380396321458
CLAWMACHINE,14.266527576881403
FEARLESS,12.880233215761512
FOODCLICKER,10.9343230667062
FFFUNGAME,10.9343230667062
HEADPORTRAIT,12.187086035201569
MANBOKER,12.187086035201569
456355158,11.270795303327413
JEWELMAGICCASTLE,11.322088597714963
BLENDOKU,10.395326565973512
HUE,10.241175886146255
LUMBERCRAFT,14.266527576881403
WOWIE,14.266527576881403
EGOSWORD,12.187086035201569
BETDON,12.187086035201569
MYLEON,14.266527576881403
LEONMEDICALCENTERS,14.266527576881403
KTGAME,14.266527576881403
GYMNASTIC,11.558477375779194
KAOGU,11.493938854641623
WAJUE,11.493938854641623
989080135,12.32061742782609
1544279160,14.266527576881403
FUNNYFACE,11.963942483887358
JEWELRY,12.474768107653349
GEM1010,12.474768107653349
YOM,13.167915288213294
MASTEROFPARKINGSPORTSCAR,14.266527576881403
COUNTERTERRORIST,11.627470247266144
COMMANDOSTRIKE3D,12.474768107653349
XTEAM,11.627470247266144
SCPHORROR,12.474768107653349
BINGORINGTONES,14.266527576881403
LDRTS,14.266527576881403
1550106216,10.770020015414923
1540944204,11.701578219419867
1496150467,12.474768107653349
1558452950,12.880233215761512
PUBG_MOBILE_GAME,13.573380396321458
CHICKEN_DINNER,13.573380396321458
PUBG_MOBILE_WALLHACK,13.573380396321458
PUBG_MOBILE_HACKS,13.573380396321458
AF,12.880233215761512
TIKPLUSFANS,13.167915288213294
BOUNCYBASKETBALL,12.657089664447303
DREAMONSTUDIOS,11.22200513915798
JUNKYARDBUILDER,12.32061742782609
FREEMINDGAMES,12.32061742782609
ХВАТОВКА,13.573380396321458
TEMPBUNDLEID178HIH4A0E,11.868632304083032
MATCH3FREE,11.868632304083032
MACHINIST,11.868632304083032
1573100477,12.657089664447303
NLABSOFT,11.047651752013204
TANKSURVIVAL,11.627470247266144
1501686039,11.008431038859921
PIZZART,12.880233215761512
CROWDSORT,13.167915288213294
АХТУБИНСК,11.558477375779194
CHAMPIONS,13.167915288213294
GDMOD,10.259194391648933
GRUESOMEGAMES,10.259194391648933
WALLTECH,11.008431038859921
REVENGE,11.22200513915798
EPICWAR,12.32061742782609
BRAVESTARS,11.868632304083032
DX2,11.868632304083032
RUSLIGHTTRUCKSIM,11.627470247266144
NIKITA4EVER,11.627470247266144
WILDHUNT,13.573380396321458
TARGETANIMAL,13.573380396321458
SHOOTDEER,13.573380396321458
1168377124,12.657089664447303
1528996576,14.266527576881403
ONEWARRIOR,11.868632304083032
КЛЮЧЕВОЙ,12.32061742782609
CYBERDEAD,12.657089664447303
ANGLESGAMES,11.627470247266144
TOYSPOP,13.167915288213294
1559877339,14.266527576881403
PERSPECTIVEGAMES,12.32061742782609
1509010133,12.880233215761512
СОГДА,11.781620927093403
THESPEARMAN,13.167915288213294
SUAIDEV,14.266527576881403
ZUMBACLASSICGAMEDELUXESUAIDEV,14.266527576881403
TWOGUYSZOMBIES2,14.266527576881403
YAD,11.433314232825188
LL4,12.187086035201569
SKIPLOVE,11.963942483887358
BEHEFUN,13.167915288213294
HOMEMHMG,13.167915288213294
1133389446,14.266527576881403
1504190801,13.573380396321458
SATISFY,12.187086035201569
RELEXTRO,10.970690710877074
354902315,11.963942483887358
AVNSOFT,12.880233215761512
REVERSI,13.573380396321458
ULTIMAARCHITECT,14.266527576881403
SEJETGAMES,13.167915288213294
SJPROGERSIMULATOR,13.167915288213294
OFFROAD3,12.880233215761512
GOLDENFRONTIER,12.32061742782609
ARROW3D,12.880233215761512
DEVEN,12.880233215761512
KOMMADOT,11.088473746533458
1444990764,9.755668070364553
1477606785,11.270795303327413
QHDWALLPAPER,11.868632304083032
ЯР,11.270795303327413
БЕЛЫЙ,11.433314232825188
1476781522,12.32061742782609
TOXICLAB,13.573380396321458
CAVEONLINE,12.474768107653349
УСТЬ-КАН,13.167915288213294
AUTOREDIAL,13.573380396321458
COMQ,13.573380396321458
EPICGAMES,14.266527576881403
1202584710,12.880233215761512
975139176,14.266527576881403
1551302061,11.175485123523087
698070860,13.167915288213294
1137864805,11.22200513915798
APOCALYPSIS,11.701578219419867
1556866388,12.880233215761512
БОЛОГОЕ,11.088473746533458
ORR4TKVR,13.167915288213294
ELHAND,13.167915288213294
CRAFTINGKINGDOM,12.474768107653349
YOUFACE,14.266527576881403
YUBITU,14.266527576881403
CARGOTRUCK,11.701578219419867
DUTYTOCRAFTGAMES,11.701578219419867
OFFROADMULTI,11.701578219419867
ACTIONSTRIKE,12.474768107653349
ALFABRAVO,12.474768107653349
1509419091,11.175485123523087
LL3,10.970690710877074
MUTISANDSTUDIO,12.880233215761512
FIRASNIMO,14.266527576881403
МСТЕРА,12.32061742782609
СЛАВСК,12.880233215761512
TT2RAIDOPTIMIZER,14.266527576881403
NRPRIORE,14.266527576881403
TITANSSLAYER,12.069302999545185
HAPPYFISH,12.187086035201569
PIRATECODE,12.187086035201569
RACINGGO,11.433314232825188
1268966483,13.573380396321458
CLEANUPSPACE,10.9343230667062
ANDROIDMASTER,10.9343230667062
DZEN,11.963942483887358
DOLMUS,12.069302999545185
ZZOO,11.493938854641623
TOONYDOLL,11.627470247266144
BREBOUCAS,13.167915288213294
JAPONESPARAVIAJAR,14.266527576881403
SNAILVPN,12.880233215761512
FNFFIRDAYNIGHTFUNNYMODFULLWEEKCHARACTERTEST,12.880233215761512
TROLLFACEQUESTUSAADVENTURE,12.880233215761512
LORDHONOR,13.573380396321458
WINDOWS10SIMULATOR,13.573380396321458
SOLFREEQ,14.266527576881403
LSPLAYQ,13.573380396321458
АФАНАСЬЕВО,11.963942483887358
RUMMY2,13.573380396321458
PBSOFTWORKS,13.573380396321458
1538942084,11.37615581898524
BIRDSIMULATOR,13.573380396321458
BIRDFLYING,13.573380396321458
CITYBIRD,13.573380396321458
PIGEONFLYING,13.573380396321458
LUCKYFISHING,12.880233215761512
DORIS,12.880233215761512
DIAMONDHANDS,12.880233215761512
FALLGUY,11.558477375779194
PUZZLEMERGE,13.167915288213294
IDLETOWERDEFENSE,13.167915288213294
ISLANDFANTASY,13.167915288213294
STRATEGYWARRIORS,13.167915288213294
RICHGIRLSHOPINGMALL,14.266527576881403
UNIFORSOL,14.266527576881403
VACCINE,14.266527576881403
INJECTION,12.657089664447303
САГАН-НУР,11.088473746533458
IG,11.627470247266144
FROG,12.474768107653349
ARMADA2,12.069302999545185
THE100ROOMX,13.573380396321458
МЕЖГОРЬЕ,11.701578219419867
SCARYMUSICAMUSICT,13.167915288213294
JATONMMETAFAGALIKIDS,13.167915288213294
TECHSX,10.800791674081678
PIRATESDUEL,10.800791674081678
1474314811,11.175485123523087
BIART,12.474768107653349
ASTROGURU,13.573380396321458
ANESS,12.069302999545185
ONEWORDRUAPP,13.167915288213294
СУДЖА,11.088473746533458
JEWELSBATTLE,11.047651752013204
BIKERACER,13.167915288213294
HEARTSMOBILE,12.474768107653349
GHOSTGARCELLO,14.266527576881403
GARCELLEFADING,14.266527576881403
SOUNDBOARD,10.482337942963143
STRONGBLADE,10.552955510177096
TAKEOFF,11.868632304083032
OSG,11.868632304083032
MODULETD,12.474768107653349
NOAH,10.334701944157079
1487911239,12.657089664447303
860822992,11.558477375779194
CCICE,13.167915288213294
SAKURA,13.167915288213294
AUDIPO,13.167915288213294
1483222663,11.22200513915798
GOSNADZORB_D,13.167915288213294
GRYDMITRIJ,12.187086035201569
DEFENSEOFEGYPT,14.266527576881403
FIRST,11.493938854641623
НОВОАСБЕСТ,11.963942483887358
1438933213,14.266527576881403
SPEAR,13.167915288213294
DICT,11.963942483887358
MOVINAPP,12.069302999545185
ENEL,13.167915288213294
БИОРКИ,13.167915288213294
POTIONPLAYER,12.187086035201569
LETS,10.374707278770778
HUNTERS,12.069302999545185
CRYPTO,12.474768107653349
FLOOD,13.573380396321458
INDIEZ,11.558477375779194
PRISONER,14.266527576881403
1583902796,12.474768107653349
1091251242,11.963942483887358
MOBILESANS,12.069302999545185
EIGHTBLACKEYGAMES,11.270795303327413
1546250718,11.322088597714963
APOCALYPSE,10.416379975171346
МЕДЫНЬ,12.32061742782609
DISCORDBOTDESINGER,11.627470247266144
JAKUBTOMANA,11.627470247266144
TROLLFACEQUESTGAMEOFTROLLS,14.266527576881403
DIETPLANS,14.266527576881403
EXEM,14.266527576881403
BETAPP,14.266527576881403
SOVIETFILMS,14.266527576881403
SOVIET,12.187086035201569
1572952294,13.573380396321458
LOCOBLOCKING222,13.573380396321458
CRAFTSMANSHIP,13.573380396321458
GACHALIFE,13.573380396321458
GACHALIFECLUBWAL,14.266527576881403
1483313778,10.437886180392308
БАТОВО,12.32061742782609
BESTCOOLFUNGAMES,12.32061742782609
ANTSMASHER,12.32061742782609
TERMUX,13.573380396321458
VPNBOTTLE,13.167915288213294
BAG,11.627470247266144
TIMEPLUSQ,12.32061742782609
DRAWNGUESS,12.32061742782609
SIMULATORBOX,11.627470247266144
BRAWLSQUAD,11.627470247266144
GUIA_DE_TOCA_LIFE_DESIGN_APARTMENT,14.266527576881403
WORLD_TOCA_TOWN_BOCA_RAINBOW_MALL_MAKEOVER,14.266527576881403
ГВАРДЕЙСК,11.558477375779194
USBROWSERJVN,14.266527576881403
COCOPO,13.167915288213294
BORDEROFFICER,13.167915288213294
3172057,13.573380396321458
SPEAKERLOUDER10,11.701578219419867
1492656293,13.573380396321458
FORESTSUNSETSTUDIO,12.474768107653349
ANTEMPIRESIMULATOR,13.167915288213294
GORILLA,11.270795303327413
TUTAPP,13.167915288213294
IDLEZOMBIES,13.573380396321458
OPENWORLDACTION,11.868632304083032
BATAKHDPRO,13.573380396321458
1459119812,12.187086035201569
CARBONAPP,14.266527576881403
PINKLOOK,14.266527576881403
ANALOGFILM,14.266527576881403
MARINE,11.493938854641623
EWEAPONS,11.22200513915798
ULTIMATEWEAPONSIMULATOR,11.493938854641623
KODASK,13.573380396321458
ESCAPEFROMSHADOW,13.573380396321458
BANATOON2,11.047651752013204
СВЕТЛОДОЛЬСК,11.781620927093403
МОРДОВО,10.89923174689493
WEBTOOLS,12.657089664447303
STAPUP,12.657089664447303
NOPE,14.266527576881403
SMASHHEROES,14.266527576881403
BITCOINMINING,13.167915288213294
1578161842,11.493938854641623
1490423596,11.322088597714963
1322399438,12.187086035201569
DRIFTMANIACBMW,13.167915288213294
PROFISOFT,13.167915288213294
BESTPOINTS,12.474768107653349
CSGO,11.701578219419867
ARF,11.433314232825188
WEATHERSTATION,11.433314232825188
WW2SIM,11.493938854641623
MILITOGAMES,11.493938854641623
MILKMANKARLSON,13.167915288213294
DANI,12.32061742782609
WHATSAPPLOCK,13.573380396321458
JAPANESE,11.868632304083032
1413826211,12.880233215761512
ALP,12.32061742782609
CARSTUNT,12.32061742782609
MININGINC,11.963942483887358
FREETONES,12.187086035201569
GAMEZO,14.266527576881403
BACKPACK,12.32061742782609
EPICJACKPOT,11.627470247266144
ЛЫЧАК,13.573380396321458
АФИМЬИНО,11.868632304083032
КАЛАДЖИНСКАЯ,11.558477375779194
ПОЛТАКОВ,11.493938854641623
ОДОЕВ,12.069302999545185
HDWALLPAPERSAPP,12.32061742782609
КАБАНСК,11.627470247266144
PIXEL4D,11.781620927093403
ESCAPEMACHINECITY,12.657089664447303
CURSH,12.880233215761512
DTH2,13.573380396321458
STICKIFY,12.474768107653349
STICKERMAKER,12.474768107653349
ДЕМИНО,13.573380396321458
ЖАВОРОНКИ,11.701578219419867
ПРИВОДИНО,13.167915288213294
1454398991,11.008431038859921
ЧИМ,11.868632304083032
VIRTUALGIRL,13.573380396321458
SAKI,13.573380396321458
AMOGGRANNY21,12.32061742782609
GRANNYMODAMONG,12.32061742782609
JRDCOM,12.069302999545185
SAIBI,11.37615581898524
ANDROID_29,11.22200513915798
1443249551,14.266527576881403
BUILDANDSHOOT,13.167915288213294
MT10,14.266527576881403
TRIBEZALPHA,11.963942483887358
TRAINED,14.266527576881403
LION,10.832540372396258
NYPD,12.880233215761512
FORTNITE,11.322088597714963
NEWPUBCO,11.322088597714963
ТАВН-ГАШУН,10.206084566334985
CRYSTALBUFFALO,12.657089664447303
BLOCKMORTALSURVIVALKOMBAT1,12.880233215761512
MINESURVIVAL,13.167915288213294
WILDSODA,13.167915288213294
SUPERHERODARKSPIDER,14.266527576881403
REALLYRAINYDAYS,12.657089664447303
KAWII,12.657089664447303
KAWIIWORD333,12.657089664447303
TAPTAPSURVIVAL,11.493938854641623
PIXELKEEP,11.322088597714963
1297293884,11.131033360952253
MAY,14.266527576881403
HOCKEYMVP,11.701578219419867
CREENG,11.701578219419867
POCOFONTYA,12.187086035201569
FULLMETAL3D,12.32061742782609
TFSGAMES,12.32061742782609
MIUI,11.270795303327413
CRUISESHIPSIMULATOR,12.657089664447303
BAJAKE,12.657089664447303
KOPLAGAMES,11.22200513915798
KOPLA01,11.22200513915798
ВНИИССОК,11.868632304083032
VTC,12.474768107653349
1093731287,14.266527576881403
БУРЛАЦКОЕ,12.880233215761512
VALENTINE,13.167915288213294
PIXELCOLORART,12.069302999545185
PIONESTUDIO,12.069302999545185
FLIPPERDUNK,12.32061742782609
PICROSS2,12.32061742782609
DAYOFFGAMES,12.32061742782609
BLOWER,12.474768107653349
FITPIX,13.167915288213294
MT9,13.573380396321458
FOODQUIZ,14.266527576881403
GUESSTHEFOOD,14.266527576881403
СУНА,12.657089664447303
IO3D,12.880233215761512
COURIER,12.187086035201569
1177418991,11.963942483887358
MEDITATIONSOUNDS,12.32061742782609
PLAYCOG,11.963942483887358
BULLETBENDER,11.963942483887358
MASSAGER,13.167915288213294
AHAHA,13.167915288213294
КУРИЛОВО,12.069302999545185
СУЗЕМКА,11.433314232825188
POLYPUZZLE,13.573380396321458
SPHERE,13.573380396321458
1471077600,11.781620927093403
1546055001,12.880233215761512
MPROMPT,14.266527576881403
BIATHLON2020,14.266527576881403
GUY,10.628941417155017
KEEP,11.868632304083032
WORKING,11.868632304083032
THETOWER,12.187086035201569
556627912,14.266527576881403
ДАЧИ,14.266527576881403
ПИСАТЕЛЕЙ,14.266527576881403
FRIDAYNIGHTF7,12.880233215761512
HTD4ME,11.781620927093403
JUMANJI,11.433314232825188
TWILIGHTTOWN,13.167915288213294
1435807944,10.188990132975684
DRINKGAMES,12.069302999545185
TESLAMODELSCITYDRIVINGSIMULATOR,14.266527576881403
STARS24,11.781620927093403
КЕРШИНСКИЕ,12.32061742782609
БОРКИ,12.32061742782609
AMMONITE,10.970690710877074
KITTIO,11.047651752013204
WHITTYFNFWALLPAPERFRIDAYNIGHTFUNKIN,13.167915288213294
NDAYUDEV,13.573380396321458
КАМБАРКА,11.781620927093403
RUNNERGAME,11.868632304083032
TTNG,12.32061742782609
ESCAPEGAMEA32,12.474768107653349
САСКЫЛАХ,11.868632304083032
1297861021,13.167915288213294
QUITSMOKING,12.474768107653349
1516909394,13.167915288213294
IZYGAMES,13.573380396321458
STICKMANSWORDDUEL,13.573380396321458
1159035153,13.573380396321458
YOUNGRADIOPLUS,13.167915288213294
КАЗАНСКАЯ,12.187086035201569
687733146,10.71117951539199
DIRECTMESSAGES,12.880233215761512
DIYMOBILECASE,11.627470247266144
HEYD,11.627470247266144
POPOPUP,11.627470247266144
ЛАЗАРЕВО,12.880233215761512
PRANA1,14.266527576881403
MEDIAPPS,14.266527576881403
SOCCERSTAR,11.963942483887358
TOUCH2GOAL,11.963942483887358
TAILENDCHARLIE,12.880233215761512
PANICENSUESSOFTWARE,12.880233215761512
DETECTOR,12.880233215761512
HUD,14.266527576881403
1511475593,11.131033360952253
NOARLADYBUG,13.167915288213294
PAPERWALLNPC,12.657089664447303
RODEV,12.880233215761512
CRATESOPENINGNEWERA,12.880233215761512
PLATINUM,14.266527576881403
SCARYSTORIES,12.657089664447303
BRAINSOFTDUO,11.270795303327413
956078948,11.701578219419867
CHAPTER,11.37615581898524
AMTGAMES,12.474768107653349
CYBERFIGHTERS,13.573380396321458
EPICZONE,13.573380396321458
BARRYPRIMA,14.266527576881403
STANDBYSTUDIO,14.266527576881403
NP,10.602965930751758
EMOJIMAZE,11.088473746533458
EXOVOID,12.069302999545185
DOUBLETIMES,11.088473746533458
MG,11.781620927093403
RIDINGSIMULATOR,13.573380396321458
COWBOYHORSE,13.573380396321458
VAMPIRE,11.627470247266144
DESPALUISFON,14.266527576881403
MUSCLECLICKER,12.880233215761512
BARSUKSTUDIO,11.322088597714963
ZIMIL,11.781620927093403
BLUEPRINTS,13.167915288213294
MLDINTERACTIVE,13.167915288213294
SENPAIMEMORY,11.270795303327413
TNFG,13.573380396321458
PLANES,11.627470247266144
BLPERTXSHADERS,14.266527576881403
TINKERISLAND,11.781620927093403
DENNATOLICH,12.657089664447303
SHORTIESSKINGDOM3,14.266527576881403
USSRSIMULATOR,11.322088597714963
1464248073,13.573380396321458
ВЕРХНЕЧЕРЕКУЛЕВО,11.701578219419867
MILLECREPESTUDIOS,12.32061742782609
SUPERHEROFIGHTINGGAMES,11.868632304083032
SUPERHEROIRONNINJA,11.963942483887358
БУРАЕВО,11.963942483887358
1476068620,12.657089664447303
1003168863,12.657089664447303
1469063029,11.22200513915798
HIDDENOBJECTS,11.270795303327413
HOLMES,13.573380396321458
LORY,12.187086035201569
БАЛТАЙ,12.657089664447303
FAKEAPPSANDGAMES,13.573380396321458
SIMULATORCRASHRETROCAR,14.266527576881403
1519983148,11.963942483887358
KG,11.627470247266144
BUILDBATTLE,12.474768107653349
BESTROBOTGAME,14.266527576881403
1494864196,12.657089664447303
LISTWIZARD,12.32061742782609
GARBEK,12.32061742782609
MGLAB,13.573380396321458
SCM,11.322088597714963
WORLDWARTANK,13.573380396321458
BULLETGAMES,13.573380396321458
BLACKBORDERDEMO,11.493938854641623
BITZOOMA,11.493938854641623
CSGAMEAPP,11.131033360952253
COUNTER_STRATEGY,11.131033360952253
KIWIGO,11.868632304083032
SUPERPIZZASHOP,14.266527576881403
ТАМБОВКА,10.65560966423718
MIICRO,12.657089664447303
KAWAI,12.474768107653349
TALKINGANGELAFREE,12.069302999545185
1494686273,11.963942483887358
ЧОЯ,11.433314232825188
ADDON_PLAYHOUSE_TWO,13.573380396321458
MCPE_ADDONS,13.573380396321458
MR_HOPPS_PLAYHOUSE_TWO,13.573380396321458
IQUIZAPPS,11.868632304083032
WCRUS1A,11.868632304083032
1152533846,11.433314232825188
MIRIAM,12.880233215761512
TENGLE,12.880233215761512
PUREYTD,14.266527576881403
HOURLYWEATHER,13.573380396321458
AIRLINE,11.493938854641623
HOMEPONY,11.868632304083032
EXOTIKAVG,11.175485123523087
IDLEMINEBREAKOUT,14.266527576881403
LASTQUBIT,13.573380396321458
MCPEHOSTING,12.880233215761512
TIMBERMILL,11.558477375779194
HALLOFPLAY,11.558477375779194
BLOCKOUTHD,13.167915288213294
1525505269,12.187086035201569
575684686,12.474768107653349
FULLFAT,10.89923174689493
BOXINGSTAR,11.868632304083032
1553739106,11.37615581898524
HEROADVENTURE,13.573380396321458
RAGDOLLS,12.880233215761512
ATOMIC,12.474768107653349
BEENESTSIM,11.433314232825188
KING_22,14.266527576881403
HIGHSCHOOLRACING,13.573380396321458
1572995014,12.069302999545185
КЕТОВО,12.657089664447303
BLAYZEGAMES,12.069302999545185
NEWFPS,12.187086035201569
GAMEFOX,11.175485123523087
SOMNUS,12.657089664447303
TAXISIM2019,11.131033360952253
1480212706,14.266527576881403
FR,12.069302999545185
VIRTAPP,13.573380396321458
SPINNER,10.628941417155017
ARS,11.131033360952253
ZWEATHER,13.167915288213294
DRAWINGLESSON,13.573380396321458
UGADAYMELODY2,14.266527576881403
MOONGAMING,13.573380396321458
RAIDMASTERFREE,13.573380396321458
BOOKSOFWONDERS,10.188990132975684
F90,12.474768107653349
1171389552,13.573380396321458
MARMOKIDLE,13.167915288213294
TAPTICS,13.167915288213294
THEGREATJAILBREAKERS,13.573380396321458
FUUUNYGAMES,13.573380396321458
BGS,12.880233215761512
1505336575,13.573380396321458
КОРТКЕРОС,12.880233215761512
AIREMOVE,11.963942483887358
GUIDETIP,14.266527576881403
GUIDETOCALIFEWORLDNEW2021,14.266527576881403
1573141889,12.657089664447303
BASKETBALLSHOWDOWN2015,12.657089664447303
NOSEEN,13.167915288213294
HIDELASTSEEN,13.573380396321458
UNSEEN,11.868632304083032
MUGGED,12.474768107653349
STEALER,12.474768107653349
HEISTER,12.474768107653349
BANDIT,12.474768107653349
SOFTLAB,11.868632304083032
SLAPCHAMP,12.069302999545185
CASUALPLAY,11.493938854641623
FLIPPER,12.880233215761512
PINBALL,11.963942483887358
ИЛЬИНСКОЕ,12.880233215761512
FLYINGTAXIBIKE,11.868632304083032
STICKMANJAILBREAK,14.266527576881403
HTT,13.573380396321458
1386718098,13.573380396321458
REALMOTOSBRASIL,14.266527576881403
ALHIWAR,12.474768107653349
KRAFTS,11.493938854641623
LITATOM,10.770020015414923
BJO,13.167915288213294
NEIGHBORHOODWATCH,13.573380396321458
CANDYSNOWPUZZLE,12.880233215761512
БОГАТОЕ,13.167915288213294
SUPERWINSLOTS,12.880233215761512
WISDOM,12.880233215761512
INSTABRIDGE,10.602965930751758
POCKETPONY2,11.868632304083032
IROKE,12.657089664447303
FRUITMASTER,11.701578219419867
MUSICFOLDERPLAYER,13.573380396321458
ZORILLASOFT,13.573380396321458
DIGNITYGAMES,14.266527576881403
BOOMBLAST,14.266527576881403
XTTECH,14.266527576881403
PUZZLEFIGHTPVPWARS,14.266527576881403
SCARRY,11.433314232825188
INSANE,11.493938854641623
AIBANGSTUDIO,12.474768107653349
BTSSOUND,14.266527576881403
1568277165,12.187086035201569
GUARDIAN,12.187086035201569
PRI,12.187086035201569
FACEEDITOR,12.657089664447303
SCOOMPA,11.868632304083032
FUNNYSTORIES,14.266527576881403
1552406178,10.865330195219249
ALL4YOU,12.880233215761512
XRAY,11.781620927093403
INJECTIONDOCTOR,13.573380396321458
ZM,11.493938854641623
1551529885,14.266527576881403
ADCENTS,13.573380396321458
ASTREMINIX,13.573380396321458
1561898616,11.131033360952253
ZHILIN,13.167915288213294
1519164201,14.266527576881403
PAGO,14.266527576881403
FIORENTAK,14.266527576881403
NHATRANG,14.266527576881403
GOSSIP,14.266527576881403
PRISMA,12.069302999545185
SANBOXEXPERIMENTAL,12.880233215761512
MOMENTCAM,12.474768107653349
AIMEE,12.474768107653349
1515879061,11.37615581898524
1540965204,12.657089664447303
RAGHU,12.880233215761512
MALAYSIA,12.880233215761512
USPOLICEBIKEDRIVINGSIMULATOR,14.266527576881403
BINTAGO,12.069302999545185
DRINKCREATECOCKTAILS,13.167915288213294
1241887528,11.175485123523087
1413810971,12.474768107653349
1071310449,12.880233215761512
MNT,11.627470247266144
URB,13.167915288213294
865685473,14.266527576881403
WGCELLS,12.474768107653349
DARKZONE,12.474768107653349
MFFUNNYMODFLIQPY,12.880233215761512
1581635161,11.701578219419867
HANAMOBILES,13.573380396321458
DAVINCIDIAMOND,14.266527576881403
DEISHELON,10.832540372396258
HUAWEITHEMEMANAGER,11.270795303327413
LAB,11.088473746533458
DEMOLISHBUILDING,10.89923174689493
STARBLAZESTUDIO,10.89923174689493
BELLYFATWORKOUT,11.781620927093403
ABSWORKOUT,10.9343230667062
WAISTWORKOUT,11.558477375779194
ABSEXERCISES,11.781620927093403
ZEROFLAG,13.573380396321458
ZOMBIESLICERNC,13.573380396321458
MCPEMODS,12.32061742782609
TILEMATCHCLASSICTRIPLEA,11.868632304083032
LOCALWARFAREREPORTABLE,12.880233215761512
DAZADGAME,12.880233215761512
TAPRIX,10.9343230667062
GOTOCARDRIVING,11.627470247266144
WALLPP,12.880233215761512
ITACHI_UCHIHA_WALLPAPER,13.573380396321458
QUICKPIC,12.880233215761512
1549293118,12.880233215761512
1467291840,11.493938854641623
EUROTRAINSIM2,13.573380396321458
KEEPMYNOTES,11.627470247266144
КРАСНОЯРСКАЯ,12.880233215761512
1520374873,11.868632304083032
CHATCALLFAKE,14.266527576881403
STERN,14.266527576881403
1445691600,10.416379975171346
PHYSICSDROP,14.266527576881403
DREAMED,14.266527576881403
COOKIECATS,12.474768107653349
BIKER,11.868632304083032
1456230124,13.167915288213294
1205418537,11.701578219419867
APPSOCIETY,11.175485123523087
ISEPS,11.175485123523087
LABEXCEPTION,12.187086035201569
POLICECARRACER,12.657089664447303
1413085106,14.266527576881403
LUCKYBALL,12.32061742782609
ЩЕМИЛОВО,12.880233215761512
DNDDREAM,12.474768107653349
HEADBASKETBALL,14.266527576881403
563544551,11.781620927093403
ANDROIDMUSICJIGSAWGAME,13.167915288213294
NIGHTFUNKIN,12.657089664447303
MILKIZSOFTTECH,13.167915288213294
METOD365,14.266527576881403
1549842948,11.627470247266144
749118884,10.970690710877074
CROWN,11.963942483887358
DINODELUXE,11.963942483887358
THEFLASH,11.22200513915798
GRIDDLERSPLUS,11.270795303327413
ALLY,11.270795303327413
AIRJET,11.868632304083032
1093968775,13.573380396321458
SPACEHERO,13.167915288213294
MKISLY,12.069302999545185
1440454735,13.573380396321458
1275132737,13.573380396321458
ТАЙЦЫ,11.963942483887358
BURACO,14.266527576881403
TELVE,13.167915288213294
DEVEMENDOUS,13.167915288213294
MYNISSAN,14.266527576881403
GUED,12.880233215761512
VOLTAGE,12.474768107653349
GGL,12.657089664447303
LOVESTRUCK,12.657089664447303
PXL2,14.266527576881403
1267861706,12.474768107653349
BABOY,14.266527576881403
GROWSURVIVOR,12.657089664447303
VCRAFTMODSSTUDIO,11.433314232825188
CHESTSIRONMOD,14.266527576881403
TRIALGAMES,14.266527576881403
PLAYWITHFRIENDS,14.266527576881403
MCPE_MODS,11.963942483887358
HANAKO,11.963942483887358
BEGGARKING,11.627470247266144
SOLITAIRETALESTWO,13.573380396321458
QUBLIX,11.701578219419867
1451992102,11.008431038859921
FURIOUSRACE,14.266527576881403
FOURWHEEL,14.266527576881403
ЕВСИНО,13.167915288213294
1581616733,13.573380396321458
FMSTUDIO,11.701578219419867
FORGOTTENHILLWARDROBE,12.880233215761512
NDUELGO,14.266527576881403
NHNENT,14.266527576881403
MYGAME,12.069302999545185
WEBVO,13.573380396321458
AOUPPFCQMUGUJZW,14.266527576881403
1534041461,13.167915288213294
ALEXREUTOV,12.880233215761512
SAVETHEBABY,12.880233215761512
CUBELINK,14.266527576881403
ECDS2,14.266527576881403
